Residuals
-0.14873230351466
-0.742326253735524
-0.276888551747758
0.00938380102174047
-0.519682503594
-0.302316873886553
0.104634443941299
-0.0404485058335366
0.0842876419119539
0.0380324356413125
0.090106097699199
0.294877625962672
0.029000618786596
0.172136533035532
-0.233276951283923
0.108091857182821
0.0733287621489104
-0.162950496162207
-0.0677320341756783
0.216500438648773
0.234280917057218
0.553216653472685
0.238838959187642
0.247637688235487
